index,x,y,station_id,residuals4,residuals3,residuals2,residuals1
"Southwark Station 2, Southwark",531633.132620979,180047.793382211,390.0,0.006902854268477816,0.0024712699384089667,0.05368159260981745,-0.012940052101772348
"Eaton Square (South), Belgravia",528254.508821259,178901.44452492,391.0,-0.012610814806110999,-0.0037878374593199697,-0.07926103216765851,-0.02188733080079934
"Ebury Bridge, Pimlico",528592.269928494,178464.062498245,392.0,-0.0071171781929308155,0.005909690732257885,-0.010291319247317465,0.006460373442995895
"Vincent Street, Pimlico",529920.9737361,178775.18008554,393.0,-0.004877847953233112,0.020249647976645135,0.02571065984130852,0.025013391536399518
"Cheapside, Bank",532425.7929392969,181167.892881684,394.0,0.007530776997283273,0.08607512480960633,0.19311573367547985,0.14180839443055104
"Exhibition Road, Knightsbridge",526802.443836778,179466.085983466,395.0,0.04251847801948718,0.056658778122659535,0.3847165241650846,0.16113540529457887
"South Parade, Chelsea",526785.763201119,178253.094779952,396.0,-0.0038682983701166587,-0.0026758284202876813,0.007538923038042489,-0.0007022647739936827
"Crinan Street, King's Cross",530338.07050823,183406.483430238,397.0,-0.006759697548187837,-0.01667762100233709,-0.053507843663197746,-0.04488566071036099
"Exhibition Road Museums 1, South Kensington",526865.429089314,179083.590632768,398.0,-0.002171725284580338,-0.017791519619100027,0.08178807844162114,-0.03269352225025482
"Wren Street, Holborn",530783.4520633388,182313.68586201296,399.0,-0.0012447549334730287,0.01950442647773332,-0.017238795795486206,-0.0007450951903628655
"Kennington Station, Kennington",531630.037915602,178352.038761898,400.0,0.0005565295030014253,-0.0024227606858534083,-0.023469806020870815,-0.01419177522797642
"Red Lion Street, Holborn",530774.5451587,181604.69475613,401.0,0.00565818152482947,0.042301528797919936,0.10620901052929699,0.025025675424143967
"Vauxhall Walk, Vauxhall",530563.805144011,178248.390320875,402.0,0.0005462456424137827,9.023703350701656e-05,-0.03746876086343004,-0.015839402854100987
"Killick Street, King's Cross",530581.901559129,183331.498216575,403.0,-0.007465784655014383,-0.009293914367345155,-0.08140250363837441,-0.049192198915271476
"Kennington Oval, Oval",531114.49880886,177708.695664802,404.0,0.006045028739193596,-0.007262035377721975,-0.015240730515397427,-0.002942176885555231
"Sail Street, Vauxhall",530969.270764146,179098.018052243,405.0,0.003360193421331932,-0.0018306081564578927,-0.028887577055784347,-0.01690715435357895
"Walmer Road, Avondale",524225.667270192,180536.96455147,406.0,-0.011109477678669167,-0.01283494882341379,-0.07230790520427222,-0.03277121838509024
"Philpot Street, Whitechapel",534799.06814375,181377.29677622096,407.0,-0.006640277358091088,-0.007154655966368762,-0.035137140933988176,0.0016055146337640713
"Bethnal Green Garden, Bethnal Green",535012.208785777,182545.452962196,408.0,-0.0015202587803516132,-0.0059859905480346386,-0.007256576971583634,-0.028432710907126665
"Cheshire Street, Bethnal Green",534334.805265167,182325.47109123,409.0,-0.0011744840641078683,-0.006222170355186147,-0.02171329994100571,-0.009974836292966097
"York Hall, Bethnal Green",534950.158267175,182901.618538458,410.0,0.00612557008773075,-0.008569562639192578,0.005461696254044385,0.017247050653026882
"Jubilee Crescent, Cubitt Town",538422.579929577,179046.770237985,411.0,-0.02454212353173192,-0.013828911696880374,-0.13189854988703587,-0.06537932511159174
"Fisherman's Walk West, Canary Wharf",537305.587627657,180440.813204539,412.0,-0.022145045237764442,-0.012102919010001576,-0.0959374293263266,-0.06470767653558099
"Shadwell Station, Shadwell",534917.935504512,180921.139465109,413.0,-0.006893148334038271,0.002466405116268026,-0.027645054059969865,-0.026981355970610937
"Jubilee Street, Stepney",535186.666576486,181468.275337804,414.0,-0.004077604304611068,0.00978287959260135,-0.013586094288201317,0.00413208161622286
"Hermitage Court, Wapping",534495.152324381,180198.17644099097,415.0,0.005825330066357465,-0.0032686331187365223,-0.020362268070098916,0.01730878890345393
"St. Katharine's Way, Tower",534006.345738135,180295.078675761,416.0,0.0026070358203803858,-0.0067107521335272,-0.004585072931818174,0.02575161873794761
"Garnet Street, Shadwell",535068.594766801,180628.306186026,417.0,-0.003974903425542364,-0.002924603430765154,-0.04437760889667387,-0.015179751925349962
"Napier Avenue, Millwall",537456.38461426,178379.551493129,418.0,-0.019240636963354044,-0.018147430498496778,-0.1210253977648676,-0.051256868727807936
"East Ferry Road, Cubitt Town",537943.098940596,179148.951535768,419.0,-0.02278787001449423,-0.026141815389143203,-0.14612342200498002,-0.08965356542611977
"Parkway, Camden Town",528775.787781451,183756.32442880297,420.0,-0.0011523926777533972,-0.01825425005931827,-0.05921325589691026,-0.03482840066066162
"Castlehaven Road, Camden Town",528712.838122091,184208.073607736,421.0,0.016069743458252947,-0.016117921073146586,0.047735747955877206,-0.004257785117899662
"Wapping Lane, Wapping",534917.450528272,180218.864329568,422.0,0.003090143975389238,0.0014234643042979542,-0.004055318953003456,-0.0003528062154908168
"Gunmakers Lane, Old Ford",536498.804904153,183633.846406841,423.0,0.0014144105113213998,-0.004033926307969952,0.008227543253402109,0.01171455703283613
"Burdett Road, Mile End",536843.061201771,181536.499242223,424.0,9.870194643437497e-05,-0.007047672167286618,-0.0008075940920094782,0.0024014155413779464
"Aston Street, Stepney",536187.14529491,181497.61941980297,425.0,-0.007884744711636816,-0.0027183221712887263,-0.021185530951426515,-0.008675864082362574
"Bonny Street, Camden Town",529164.0888166169,184168.013810388,426.0,0.0020461096140705487,-0.01002969760471702,-0.015788842569421896,0.004498884968711647
"Thurtle Road, Haggerston",533833.700061042,183525.787945196,427.0,-0.006379435509196656,0.0008515222921265941,-0.03710605207497171,-0.010213425278819029
"St. Mary & St. Michael Church, Stepney",535261.414885944,181269.576299704,428.0,-0.021801294403785938,-0.008797325340994287,-0.12896696497164573,-0.06469642702719648
"Pitfield Street North,Hoxton",533090.704700877,183598.66473893696,429.0,0.030517001245664695,0.02604510818097885,0.14853271591853642,0.12997508388507875
"Whiston Road, Haggerston",533518.74998771,183487.45416859296,430.0,-0.007847751240618001,-0.003131612913631718,-0.03455733570942618,-0.03412863689409167
"Southern Grove, Bow",536720.7562554348,182349.629035144,431.0,-0.006311410297153094,-0.00038561525867689996,-0.013821324220937,0.008804855101231968
"Cantrell Road, Bow",537278.42158199,182143.746066814,432.0,-0.009114303949231751,-0.010930441500393939,-0.07718584814471259,-0.02713075479708866
"Lindfield Street, Poplar",537456.024071774,181285.344827885,433.0,-0.009643574776051506,-0.008055812233498928,-0.04733202742170972,-0.03300458027536888
"Mostyn Grove, Bow",537060.976358895,183142.18795288497,434.0,-0.01698573881097052,0.004936572959317038,-0.049416269811219826,-0.015837251483428287
"Hewison Street, Old Ford",536867.035497043,183435.414311236,435.0,-0.0014553953930986283,-0.01254407280309507,-0.01371327984510301,-0.01897899948760902
"Malmesbury Road, Bow",536912.183104206,183019.514454646,436.0,-0.019631986185550846,0.009992129255515495,-0.07838089195351411,-0.030768444123115034
"Millharbour, Millwall",537594.578451996,179325.1248681,437.0,-0.01634776334276687,-0.01235194439148944,-0.10901254882098327,-0.044958907754458544
"Gascoyne Road, Victoria Park",536118.3518213112,184334.40864034896,438.0,-0.0015747587088585403,-0.017465713546193543,-0.037120869484314076,-0.0312665827294609
"Lightermans Road, Millwall",537521.632046409,179643.068844009,439.0,-0.022146032484187804,0.007614061306023987,-0.09013985686629614,-0.01800328876359429
"Stebondale Street, Cubitt Town",538309.034166205,178562.659137332,440.0,-0.025340621413428646,-0.020933540635490133,-0.1602542175188843,-0.09284306728495316
"Spindrift Avenue, Millwall",537645.694074459,178761.893762295,441.0,-0.017477484605701265,0.00018829948480024363,-0.08403200898147999,-0.038818314871460556
"Stepney Green Station, Stepney",535615.846700877,182133.144104375,442.0,0.0024842068971754963,-0.008159349943187892,0.046129957781529646,-0.009350807000730876
"Pott Street, Bethnal Green",534810.779856267,182707.890821402,443.0,0.01175848041255408,-0.0030698657423206283,0.04794211758563402,-0.0025897040263881954
"Flamborough Street, Limehouse",536173.490876135,181149.479103979,444.0,0.002082183044053963,-0.019635547043529603,0.00047694579617274524,-0.0024869208538126353
"Saunders Ness Road, Cubitt Town",538331.017190518,178346.500541637,445.0,-0.017629725891308276,-0.023813255600787946,-0.10623262878688149,-0.06995708825450517
"Exhibition Road Museums 2, South Kensington",526874.533145536,179025.876387388,446.0,-0.0069528654584473625,-0.015207639729261369,0.016131071302017214,-0.036096914885734785
"Albert Gardens, Stepney",535564.255924712,181189.441036961,447.0,-0.0013313267082247157,0.0003277983242970296,-0.008232488467370708,-0.0038052937386001684
"Bromley High Street, Bow",537917.888147341,182978.373409364,448.0,-0.010482544753160353,-0.004801613282078105,-0.0574035973341442,-0.0037797687914347955
"Old Ford Road, Bethnal Green",535492.380418664,183165.932232479,449.0,-0.010656620545869112,-0.004769578767670739,-0.046426159053860494,-0.01019962606531756
"Granby Street, Shoreditch",534015.51444973,182515.258523994,450.0,0.008779860203977953,0.0021648362799461304,0.059319200663647875,0.006082283696608196
"Canton Street, Poplar",537103.889091673,181056.353427086,451.0,-0.02404314099788398,-0.0016553577277722466,-0.10309921519605054,-0.06807458894958252
"Reardon Street, Wapping",534830.330649738,180454.97211076497,452.0,0.00450883408201987,-0.014090391486083152,-0.002439672621061678,-0.010366596772286366
"Pennington Street, Wapping",534380.239241165,180635.48292040697,453.0,-0.013510281036077668,-0.010287083676517492,-0.09043619494519407,-0.03429344420436417
"Queen Mary's, Mile End",535978.073615099,182219.644053861,454.0,-0.010828198279087733,-0.004425572093033955,0.024833681693547854,0.017735099804812346
"Maplin Street, Mile End",536601.375948844,182568.64548342297,455.0,-0.012342120691144001,-0.013015444513223756,-0.026115622774942365,-0.020069712703440476
"Bow Church Station, Bow",537535.348587993,182887.613776546,456.0,-0.009150708058019357,-0.020720525175147178,-0.052924123277721946,-0.03771609968367845
"Devons Road, Bow",537757.418344824,182553.779736916,457.0,-0.010537342430577157,0.004814238851885316,-0.0257921755291787,-0.023851703619677526
"Merchant Street, Bow",536923.91287267,182695.53861719096,458.0,-0.015024742234098713,-0.013861107444183883,-0.08899937540434157,-0.053301173763436134
"Bow Road Station, Bow",537080.5789488449,182754.528155386,459.0,-0.010065662820106822,-0.006736725726127977,-0.04910396430468705,-0.02350705380176482
"Furze Green, Bow",537374.398698785,181897.553861377,460.0,-0.009791464711390953,-0.007891093068086814,-0.0322931918618298,-0.015898727844296565
"Ansell House, Stepney",535083.643256288,181918.954950544,461.0,-0.006123942251351627,-0.014612176016988459,-0.012319548461272811,-0.02708860639779971
"Cephas Street, Bethnal Green",535042.516371114,182194.17490786096,462.0,0.007245143384815224,0.011263340661052161,0.018514708041846156,-0.008420752843339444
"Bonner Gate, Victoria Park",535375.694480145,183411.429137013,463.0,0.01596496670162844,-0.009194640470918437,0.0718008043360964,0.034086025466668925
"Cleveland Way, Stepney",535289.05669054,182018.850447952,464.0,0.01688012808043433,0.004050312707702373,0.09223007699054381,0.026275775877255866
"St. John's Park, Cubitt Town",538269.721704058,179379.470930782,465.0,-0.02577139824454605,-0.0034279294076518235,-0.11627936107216053,-0.048012207048386095
"Ackroyd Drive, Bow",536996.4590411129,182006.513730103,466.0,-0.004603320838069677,-0.004759509344978667,-0.0032408881532871026,0.005926701034101423
"Bell Lane, Liverpool Street",533599.351768123,181592.354143664,467.0,-0.009315927384606355,0.006920800636739423,-0.06280794160060665,0.01183544183370537
"Clarkson Street, Bethnal Green",534730.8566036752,182878.609930756,468.0,-0.011417534873416877,-0.00162937603947418,-0.07078646197157946,-0.02609821834533939
"Fournier Street, Whitechapel",533692.05864986,181806.13407852,469.0,0.027083917944377166,0.004482455104448672,0.13502110557822378,0.0069525497910848805
"Fore Street, Guildhall",532615.210756036,181608.48460023096,470.0,-0.010896883713157536,0.02221966545395867,-0.02963499839369718,0.0031263419338311838
"Westferry DLR, Limehouse",537085.522710543,180777.351797224,471.0,-0.000988088113888258,-0.0022845061975072575,0.005693938817645905,-0.012328438678731762
"Sutton Street, Shadwell",535159.381261881,180923.460162712,472.0,-0.001687285365347492,0.0011268222169713588,0.011309252124078517,-0.01756142201576008
"Pritchard's Road, Bethnal Green",534569.238735188,183248.835434316,473.0,0.02219441779584221,0.02367265342420346,0.14173931613488155,0.09086165800306568
"Watney Market, Stepney",535015.069832582,181282.480905788,474.0,-0.00854869856215765,-0.0014558182307004056,-0.03215282430063543,-0.04973935201185586
"Portman Square, Marylebone",528077.479524602,181312.904144206,475.0,-0.012390916278674828,0.014396185380685097,0.013845705144903936,0.028461980353016336
"Russell Gardens, Olympia",524253.18232452706,179419.557104705,476.0,-0.01121207008425027,-0.006099019654793563,-0.07012508483121123,-0.024185001672461362
"Chrisp Street Market, Poplar",537881.992136679,181011.23894350097,477.0,-0.023224908900453808,-0.020742825525405476,-0.12398407138292453,-0.07188264964679343
"Ford Road, Old Ford",536524.424074605,183341.655336291,478.0,0.007472576754734752,-0.0011908630103279038,0.01364472360830904,0.005516561396135364
"Antill Road, Mile End",536235.905088686,182855.99283583896,479.0,-0.0015651652646187543,-0.011525659018127202,-0.009147672834117632,-0.012098236045502336
"Teviot Street, Poplar",538058.670087838,181862.176992369,480.0,-0.024957943903704264,-0.014972805380385246,-0.12763900096487818,-0.07682383073615158
"Bancroft Road, Bethnal Green",535565.6594168049,182594.08455460897,481.0,-0.00043591106315334777,-0.004876355060528169,0.0025132796717046435,0.01269099188806773
"Driffield Road, Old Ford",536220.3850196729,183516.592324346,482.0,0.011009683710068403,-0.003420752539955149,0.05505014627119359,0.04242767800978222
"Clinton Road, Mile End",536341.433420351,182607.647407657,483.0,-0.010524413163911544,-0.026714607549922866,-0.07419111501545708,-0.06422225616858192
"Langdon Park, Poplar",537936.612780485,181487.284148706,484.0,-0.026561044073061268,-0.0280548811742818,-0.16635009781085738,-0.09964296703571165
"Lancaster Gate , Bayswater",526415.490626452,180763.572516943,485.0,-0.0012115754203593336,-0.014213255878694927,0.008936792115368214,0.008082649588160226
"Blythe Road, Olympia",524107.970646599,179069.525756781,486.0,-0.00475697815600833,-0.010695503826874442,-0.029374940815480782,-0.021266676605375588
"Lancaster Drive, Blackwall",538313.88631413,180123.046027626,487.0,-0.018114162496671613,-0.021656331958382635,-0.11405521101443394,-0.06067274536498298
"Hansard Mews, Holland Park",523929.81987091695,179826.908214376,488.0,-0.003959036554214555,-0.010058454202794644,-0.009663130321813956,-0.04975514931002576
"Clarges Street, Mayfair",528776.748310669,180340.309619294,489.0,-0.04352054184477048,-0.03865511092572493,-0.25419225143543644,-0.09643509920263918
"Manresa Road, Chelsea",527089.610021851,178024.938723444,490.0,-0.014461293994034435,-0.02463664846507332,-0.06596072262686045,-0.027567308963758516
"Newby Place, Poplar",538029.345304924,180753.748794716,491.0,-0.023975391746005364,-0.013061705435160309,-0.12623427862131023,-0.068170745580062
"Twig Folly Bridge, Mile End",535864.870585089,183075.49905583,492.0,0.009584913495151084,0.004376029304588731,0.039225134060016126,0.051201449742442104
"Jubilee Plaza, Canary Wharf",537502.181565156,180128.01888189,493.0,-0.0496308626313543,-0.008814154314525417,-0.2126964067066363,-0.09991250643168119
"Wellington Row, Bethnal Green",533994.931043934,182798.34320091,494.0,0.009338941809131442,0.01127566476260791,0.05533929504155333,0.026830240389409232
"Goldsmith's Row, Haggerston",534246.989092491,183209.773067086,495.0,0.017585022944849326,0.0006248665661580041,0.06548655005132137,0.021073855439999678
"Gloucester Avenue, Camden Town",528595.671452019,183668.56960588496,496.0,0.0010735307167053058,-0.018830966249451336,-0.012849128204464433,-0.018389980387041094
"Queensbridge Road, Haggerston",533962.259256774,183425.183751253,497.0,0.0009647056206520503,-0.010458729993642023,-0.02482888466627234,-0.024585520433286157
"Old Montague Street, Whitechapel",534152.772345454,181654.71629762,498.0,-3.377066096161424e-05,0.004897297856583941,0.0016218016930044377,-0.0008644642577362582
"Naval Row, Blackwall",538401.696115115,180770.26032492,499.0,-0.013485763923869493,-0.019691369352088643,-0.10014892762499487,-0.07540655530310202
"Hoxton Station, Hoxton",533560.19572516,183107.817056738,500.0,0.003088682530093312,-0.006945249385738716,0.0016631663918753592,-0.006190825736711661
"Albany Street, The Regent's Park",528821.443817641,182675.07580699,501.0,0.002801639230363355,0.0006062334503129166,0.025355847578296176,0.006197009770365608
"Green Park Station, Mayfair",528985.0683703249,180265.606821478,502.0,0.015515001885282376,0.03513382728577832,0.16514509553804813,0.061189703388789096
"Salmon Lane, Limehouse",536533.410734992,181291.73779553,503.0,-0.002834617745594195,-0.0010197139840859223,-0.014553787242262695,-0.009844505885434868
"Lansdowne Walk, Ladbroke Grove",524688.904461258,180485.63166039097,504.0,-0.012925754112185068,-0.017303382434665435,-0.09222850910412032,-0.03627605488582147
"Percival Street, Finsbury",531750.7818045468,182504.578755382,505.0,0.002691778364601931,0.010609524658193705,-0.0019627908353987422,0.0060396603756907585
"Arlington Road, Camden Town",528722.207070709,183967.999629842,506.0,-0.021215078950928272,-0.025805825284899785,-0.17386145021796645,-0.08260248121759477
"New Fetter Lane, Holborn",531380.282385279,181528.48851885696,507.0,-0.0032497164629779474,0.029376714860797695,0.05232210915928953,0.023516867906826944
"East India DLR, Blackwall",538732.295541302,180838.098200584,508.0,-0.02412738924638454,-0.018360547728025423,-0.14353502441801957,-0.0936438533034136
"Westminster Bridge Road, Elephant & Castle",531432.312526694,179418.284408287,509.0,-0.017229721352076517,-0.010065089240742484,-0.10954219592793658,-0.059228094204914455
"Gaywood  Street, Elephant & Castle",531696.313744726,179156.616713531,510.0,0.0046923894647619355,-0.009112548858527404,-0.005540174127598413,-0.036784973746496155
"Harford Street, Mile End",536135.45039213,182117.007844005,511.0,-0.012316397250972225,-0.012565087835544518,-0.07198633333668401,-0.024194966257105738
"Import Dock, Canary Wharf",537758.7771185449,180406.375784192,512.0,-0.028138467268606412,-0.034119648007686985,-0.1420333312195467,-0.08038491587098821
"Watney Street, Shadwell",534954.6477195929,180969.597429432,513.0,-0.007120978856470908,0.00757965780972815,0.004411665537937259,-0.03936481116696208
"Regent's Row , Haggerston",534471.673634784,183641.732797959,514.0,0.03512176915650973,0.009492524804567906,0.15890352410573053,0.08184972869379313
"Aberfeldy Street, Poplar",538489.23786282,181289.175085776,515.0,-0.023328460624756374,-0.013551454687567079,-0.1167881551996045,-0.06269666149341019
"Heron Quays DLR, Canary Wharf",537418.05174826,180045.815492706,516.0,-0.03838749433777302,-0.03600685792592448,-0.222350363765942,-0.11521664163468547
"King Edward Street, St Pauls",532033.905803527,181391.13570697,517.0,-0.02319780478401953,-0.004319432984942952,-0.0930240442889457,-0.06591055574126002
"Page Street, Westminster",530082.356153718,178886.295090113,518.0,0.007427720694156328,0.03638570942908734,0.09535323918764166,0.07990236589959453
"Abbotsbury Road, Holland Park",524617.566967763,179575.897011492,519.0,-0.011105867825997944,-0.01941572134464435,-0.07480733341867653,-0.03945951278216668
"Ladbroke Grove Central, Ladbroke Grove",524588.51155305,180711.07986228296,520.0,-0.014060986178791377,-0.015144370349202988,-0.09874138208742973,-0.04059135367236867
"Rectory Square, Stepney",535853.3224645009,181753.15319196496,521.0,-0.007957453000971813,-0.008323064965830532,-0.04989585679891888,-0.026612751020311354
"Bury Place, Holborn",530307.09227109,181506.508081917,522.0,-0.012286311420619839,0.0262264467185806,-0.046357336693677614,-0.017759033400837954
"Preston's Road, Cubitt Town",538285.435316038,179694.434073623,523.0,-0.022205820436507918,-0.014822347711961264,-0.11326000344722369,-0.06095621523546042
"Somerset House, Strand",530725.223117945,180682.709978142,524.0,0.008264722776197629,0.024330250659956143,0.04842058224306531,0.03784367621664117
"Selby Street, Whitechapel",534456.403412316,182109.102412172,525.0,0.0013620198492846729,-0.0019647500802249997,-0.00749269215358514,-0.012919068989231432
"Westfield Ariel Way, White City",523344.302667467,180408.862330884,526.0,-0.008510839996629625,-0.030796539413482274,-0.04617161926603766,-0.049254879941237936
"Bishop's Bridge Road West, Bayswater",525894.255050844,181256.214784395,527.0,0.0074916675362079535,0.0010224268719495593,0.09719656630796145,-0.005118672298167093
"Pitfield Street Central, Hoxton",533063.240841651,183210.295074021,528.0,0.0012532697757571473,0.0041447866972716425,-0.01819838545964847,-0.013160831883913371
"Upper Bank Street, Canary Wharf",537682.692250029,180107.934412121,529.0,-0.023827905518129536,0.0015434220781168004,-0.07014334640225597,-0.02101745370307785
"Westfield Southern Terrace ,Shepherd's Bush",523746.34473838,180094.819237903,530.0,-0.014093721883803319,-0.02039956228627674,-0.11100007663359328,-0.07557109153072178
"Greenland Road, Camden Town",528972.894613504,183876.74084655897,531.0,0.001520347670207145,-0.03178939327844028,-0.021379265699003225,-0.07410110234770305
"Limerston Street, West Chelsea",526384.968671247,177863.333934219,532.0,0.022794335725979293,0.016943023809197613,0.2147806106400622,0.13598049139381468
"Eagle Wharf Road, Hoxton",532359.31499993,183345.633708304,533.0,0.033467250846766126,0.0248883859597987,0.15006527892824487,0.11937043424560179
"Alpha Grove, Millwall",537341.5266976369,179448.721067808,534.0,-0.01818969179349132,0.013777805682957344,-0.06745903271309492,-0.017470128043902917
"Globe Town Market, Bethnal Green",535532.004261911,182913.395348642,535.0,-0.0054947379262258594,-6.865852376288992e-05,-0.020744428895017958,0.004385603066660637
"Hollybush Gardens, Bethnal Green",534876.492253258,182756.040489068,536.0,-0.011666507393809419,-0.015921099212604636,-0.10035087562148481,-0.06704002880218014
"Queen Street 2, Bank",532433.846873066,180868.76980003,537.0,0.005107339811836156,0.07835581448445156,0.14975804405555343,0.12227266593891026
"Doddington Grove, Kennington",531804.233524262,178149.669584204,538.0,0.01887181453280464,0.005037973270457201,0.04576487093764889,0.05431717823876915
"New Cavendish Street, Marylebone",528591.996796182,181657.013857744,539.0,0.007068209446916756,0.00938780760863022,0.03547737509062371,0.009851450017118374
"Abingdon Green, Westminster",530181.67757986,179300.493831548,540.0,0.006849007644842538,0.0483199464456233,0.07399691225049668,0.06899732174487294
"Ilchester Gardens, Bayswater",525624.432619963,180828.92277698,541.0,0.0021082987131717454,-0.002544968546800053,0.025975664008825478,0.03274640900849876
"Mudchute DLR, Cubitt Town",537944.051615812,178728.50602434,542.0,-0.025700691741145455,-0.025990487590185272,-0.15727485037476963,-0.09208579630120077
"Monument Street, Monument",532998.001318774,180715.780549805,543.0,0.018489349218042114,0.04415981113271969,0.13396715916888166,0.11844590984421602
"Hoxton Street, Hoxton",533274.476656486,182933.76528694096,544.0,-0.015382207082377128,-0.00789002561269217,-0.08453810560771943,-0.05953307777547673
"Drayton Gardens, West Chelsea",526508.581850586,178046.726490609,545.0,0.00750063545611853,0.012078005045158543,0.09246116355382852,0.06191470910119071
"Greenberry Street, St.John's Wood",527122.845346605,183104.90432366,546.0,-0.015335253154293453,-0.006374663909888973,-0.09534843790196122,-0.031141158641819003
"Bishop's Bridge Road East, Bayswater",526117.34321273,181358.241794086,547.0,-0.013659288623909596,0.005840925819479933,-0.04182430470927702,-0.004227841457473125
"Northdown Street, King's Cross",530546.754911153,183026.666589176,548.0,-0.009423762813153328,-0.010191438740472038,-0.05410385865309578,-0.02992356188077982
"Kingsway Southbound, Strand",530702.6480324089,181117.062300318,549.0,0.011136949521839759,0.030837202505840537,0.09391151930479724,0.013965662514786703
"Hammersmith Road, Hammersmith",523678.697111727,178642.51038588,550.0,0.0039971347573198625,0.0002744559602913012,0.06798753316655787,0.05478055114078301
"Parson's Green , Parson's Green",525127.628071356,176401.275367387,551.0,0.010258962411580634,-0.0019995340607535973,0.07991651538024763,0.03358836241818848
"Fulham Park Road, Fulham",524561.768041055,176471.915003534,552.0,-0.005465923846742625,-0.010926657336191605,-0.019535891882403345,-0.010327804463219084
"Southerton Road, Hammersmith",523095.390485491,178768.69088579,553.0,3.5812740932044534e-05,-0.00274206350416239,0.0037757434745780694,0.023168153084699022
"Manbre Road, Hammersmith",523436.057291364,177805.713968344,554.0,-0.007780115355684795,-0.01058619247181119,-0.02695442881450362,-0.018636506665133397
"South Lambeth Road, Vauxhall",530329.652452771,177531.393292798,555.0,0.030193267104531237,-0.008711036212149486,0.0744442836562211,0.05108278987320533
"BBC White City, White City",523204.19921154,181028.792754313,556.0,-0.007406562690400572,-0.007315432122615463,-0.002937661871997399,0.004482341217549049
"Union Grove, Wandsworth Road",529694.2210307929,176544.546492755,557.0,0.003432694964635538,-0.014468956178439728,-0.010352419536797192,-0.014580670041112312
"Caldwell Street, Stockwell",530889.428682534,177116.790677677,558.0,0.01644194621326395,0.0063220618846570745,0.042619500051150866,0.034851528918746336
"St Martins Close, Camden Town",529200.7833467912,183856.12651165,559.0,-0.011573752988981669,-0.00800356943931265,-0.073629315337106,-0.0313883053062416
"Seymour Place, Marylebone",527501.302188188,181754.517414553,560.0,0.007448181767007785,0.007253423306653604,0.05707920284873827,0.02656184066968187
"Addison Road, Holland Park",524267.840845731,179883.907319255,561.0,-0.006454687662134008,-0.017502915707578955,-0.05800864490551556,-0.02422984326291984
"Putney Bridge Station, Fulham",524405.040251408,175945.325991823,562.0,-0.016483342762367435,-0.031102093520146236,-0.08410868155052836,-0.05040627641587282
"Colet Gardens, Hammersmith",523916.659135584,178412.864264818,563.0,-0.020370521277916522,-0.017632876258924787,-0.14076000447272247,-0.06604472893369047
"Sugden Road, Clapham",528064.48741929,175625.264104389,564.0,-0.007211508216661385,-0.012615792519788636,-0.06913216146829712,-0.0028850161638759725
"Danvers Street, West Chelsea",527023.235980773,177541.054493081,565.0,-0.004812529401433618,-0.02397746549153553,-0.034558675653102805,-0.021378850206596953
"Princedale Road , Holland Park",524430.251189163,180136.123499683,566.0,-0.005944420942644087,-0.01350065137822275,-0.016500101590019217,-0.009612673116589629
"Wandsworth Rd, Isley Court, Wandsworth Road",529166.592730102,176108.994013325,567.0,-0.0009979418357546274,-0.010300843102621285,-0.022054451874723352,-0.006935345822751571
"Woodstock Grove, Shepherd's Bush",523818.753605408,179850.978459214,568.0,-0.012646109081938903,-0.023315414032635602,-0.05195016880344758,-0.06906099463469052
"London Fields, Hackney Central",534716.758132229,184261.12842094296,569.0,0.04551133985391986,0.0031992531810466837,0.167264388141429,0.08213473703138864
"Finlay Street, Fulham",523992.282176839,176831.980489543,570.0,-0.004992239469680228,-0.012507403619264197,-0.0029132729565598814,-0.002362301960931637
"Aintree Street, Fulham",524399.754881011,177303.260315914,571.0,0.000748138498937928,0.0003994415559922821,0.0367022856765529,0.048582435107667965
"Elysium Place, Fulham",524573.2870201409,176204.116430594,572.0,-0.010230416458976422,-0.005053655538219122,-0.04787120767673213,-0.0007917691113436265
"Eel Brook Common, Walham Green",525579.229401739,176808.226542351,573.0,-0.009288991103957651,-0.016377455935762064,-0.05241786762438866,-0.013210909787502403
"Irene Road, Parsons Green",525306.013070947,176526.88579686,574.0,-0.010762760527983188,-0.013567586441357016,-0.048661276124400854,-0.009177048504920862
"Surrey Lane, Battersea",527396.404880733,176734.735645936,575.0,-0.0007737945142689828,-0.001950225955831138,-0.02040576393674906,0.00048602418864758523
"Wandsworth Town Station, Wandsworth",526017.991011873,175098.602642319,576.0,-0.0025846791731352348,-0.02449066359142741,-0.027954061647420453,-0.019310159532257842
"Lansdowne Road, Ladbroke Grove",524630.095770771,180252.717834796,577.0,-0.005840278307318203,-0.017308801600124744,-0.04329472104991988,-0.036947698736837814
"Nantes Close, Wandsworth",526474.88839757,175232.581508157,578.0,-0.011042994711119292,-0.007764056346915484,-0.06837092725049193,-0.01612498681508097
"Courland Grove, Wandsworth Road",529825.283799969,176540.36639928,579.0,-0.0029593293160939255,-0.00853168732835127,-0.04942986048241785,-0.003941922483869778
"Queen's Circus, Battersea Park",528604.050909663,177024.883440925,580.0,0.010535616682284723,-0.015278394654251168,0.040990104028231694,0.016551302226672296
"Normand Park, West Kensington",524748.519547423,177690.965898392,581.0,0.009197238804018001,-0.0069756259181223005,0.08055207499116282,0.05087523371708674
