index,nearest_x,nearest_y,station_id,x,y,centrality,centrali_1,docks_num
"Beaumont Street, Marylebone",528352.587665810948238,181957.379777194990311,231.000000000000000,528352.587665810948238,181957.379777194990311,0.039112085876977,0.110834371108344,"23"
"Gloucester Street, Pimlico",529257.631756225950085,178537.657306534994859,232.000000000000000,529257.631756225950085,178537.657306534994859,0.013524589362925,0.125778331257783,"25"
"Earnshaw Street , Covent Garden",529951.476209893007763,181353.246090645989170,233.000000000000000,529951.476209893007763,181353.246090645989170,0.045838252482643,0.109589041095890,"18"
"Grosvenor Road, Pimlico",529088.420045066042803,177898.645713367994176,234.000000000000000,529088.420045066042803,177898.645713367994176,0.003338280174133,0.057285180572852,"29"
"Berry Street, Clerkenwell",531906.610821597976610,182158.267522926995298,235.000000000000000,531906.610821597976610,182158.267522926995298,0.061134635124946,0.153175591531756,"41"
"St. John's Wood Church, The Regent's Park",527209.268562310957350,182881.212777497014031,236.000000000000000,527209.268562310957350,182881.212777497014031,0.006147187256193,0.049813200498132,"50"
"Triangle Car Park, Hyde Park",527077.115423414972611,180189.082811191998189,237.000000000000000,527077.115423414972611,180189.082811191998189,0.012987714034339,0.059775840597758,"27"
"Harper Road, The Borough",532250.182907172944397,179462.370708106987877,238.000000000000000,532250.182907172944397,179462.370708106987877,0.013801410366533,0.079701120797011,"42"
"Royal Avenue 1, Chelsea",527649.071286504040472,178379.093857987987576,239.000000000000000,527649.071286504040472,178379.093857987987576,0.008553917259930,0.051058530510585,"10"
"Brushfield Street, Liverpool Street",533363.498419107054360,181740.108926504006376,240.000000000000000,533363.498419107054360,181740.108926504006376,0.109339762204156,0.278953922789539,"34"
"Shoreditch Park, Hoxton",532822.857730685034767,183416.007068684994010,241.000000000000000,532822.857730685034767,183416.007068684994010,0.015428255305174,0.110834371108344,"30"
"Chadwell Street, Angel",531446.775636479025707,182988.911697712988826,242.000000000000000,531446.775636479025707,182988.911697712988826,0.023924951200385,0.130759651307597,"18"
"Clifton Road, Maida Vale",526387.264085368020460,182304.751103640010115,243.000000000000000,526387.264085368020460,182304.751103640010115,0.005160053275813,0.088418430884184,"22"
"Houghton Street, Strand",530779.994339955970645,181091.700656467000954,244.000000000000000,530779.994339955970645,181091.700656467000954,0.040059589945838,0.073474470734745,"15"
"Westminster University, Marylebone",528101.806733828969300,182015.128097228996921,245.000000000000000,528101.806733828969300,182015.128097228996921,0.024036666476621,0.082191780821918,"16"
"Kensington Gore, Knightsbridge",526513.381995929987170,179642.052516044001095,246.000000000000000,526513.381995929987170,179642.052516044001095,0.016128503282147,0.039850560398506,"23"
"Bourne Street, Belgravia",528303.371419808012433,178501.776306649000617,247.000000000000000,528303.371419808012433,178501.776306649000617,0.026746412594451,0.118306351183064,"16"
"Broadwick Street, Soho",529470.834386607981287,181062.155392687011044,248.000000000000000,529470.834386607981287,181062.155392687011044,0.045182580402030,0.124533001245330,"18"
"Princes Square, Bayswater",525597.816437539993785,180945.538577256986173,249.000000000000000,525597.816437539993785,180945.538577256986173,0.008312998598118,0.051058530510585,"16"
"LSBU (Borough Road), Elephant & Castle",531762.724052650970407,179468.034354633011390,250.000000000000000,531762.724052650970407,179468.034354633011390,0.011605537337836,0.056039850560399,"35"
"St. Mary Axe, Aldgate",533279.129016535007395,181225.929839296004502,251.000000000000000,533279.129016535007395,181225.929839296004502,0.066015609770488,0.145703611457036,"21"
"Tysoe Street, Clerkenwell",531263.459935441031121,182525.925944057991728,252.000000000000000,531263.459935441031121,182525.925944057991728,0.037929790047150,0.114570361145704,"20"
"Southwick Street, Paddington",527124.741573208943009,181256.261455214989837,253.000000000000000,527124.741573208943009,181256.261455214989837,0.010681301615539,0.097135740971357,"17"
"Queen's Gate (North), Kensington",526401.339069635025226,179578.702760930988006,254.000000000000000,526401.339069635025226,179578.702760930988006,0.016494674602582,0.061021170610212,"41"
"Regency Street, Westminster",529761.550574781955220,178666.076604598987615,255.000000000000000,529761.550574781955220,178666.076604598987615,0.024244597935613,0.113325031133250,"22"
"Belgrave Road, Victoria",528929.423250167979859,178765.647325133992126,256.000000000000000,528929.423250167979859,178765.647325133992126,0.034444887390281,0.143212951432130,"29"
"Empire Square, The Borough",532689.115230952971615,179720.999776293989271,257.000000000000000,532689.115230952971615,179720.999776293989271,0.032012149008267,0.139476961394770,"46"
"Kennington Lane Rail Bridge, Vauxhall",530455.409018996986561,178047.635471393994521,258.000000000000000,530455.409018996986561,178047.635471393994521,0.054803382727412,0.252801992528020,"31"
"London Zoo,  The Regent's Park",527962.575817052042112,183488.348757569008740,259.000000000000000,527962.575817052042112,183488.348757569008740,0.001382451505302,0.017434620174346,"32"
"Baylis Road, Waterloo",531228.094175082980655,179745.338612054008991,260.000000000000000,531228.094175082980655,179745.338612054008991,0.063678056103966,0.256537982565380,"22"
"Belvedere Road 1, South Bank",530943.823343846946955,180264.190373627003282,261.000000000000000,530943.823343846946955,180264.190373627003282,0.017823819706588,0.107098381070984,"38"
"Warwick Road, Olympia",524678.476418856997043,179056.093711169000017,262.000000000000000,524678.476418856997043,179056.093711169000017,0.016669342958780,0.123287671232877,"36"
"Barbican Centre, Barbican",532460.421009478974156,181843.479263434011955,263.000000000000000,532460.421009478974156,181843.479263434011955,0.033806520622315,0.090909090909091,"19"
"Lower Thames Street, Monument",532993.500487996963784,180673.921331096993526,264.000000000000000,532993.500487996963784,180673.921331096993526,0.034889720866503,0.112079701120797,"24"
"Kensington Church Street, Kensington",525611.606476568034850,179793.844600943994010,265.000000000000000,525611.606476568034850,179793.844600943994010,0.013254268861262,0.117061021170610,"17"
"Tooley Street, Bermondsey",533374.215434520971030,180036.670236767997267,266.000000000000000,533374.215434520971030,180036.670236767997267,0.061857309537770,0.215442092154421,"27"
"North Wharf Road, Paddington",526606.347083735046908,181546.091769202001160,267.000000000000000,526606.347083735046908,181546.091769202001160,0.031327146350630,0.132004981320050,"25"
"Royal Avenue 2, Chelsea",527672.057006846996956,178391.936651277996134,268.000000000000000,527672.057006846996956,178391.936651277996134,0.020188318055537,0.098381070983811,"10"
"Smith Square, Westminster",530080.276029644999653,179091.960210160003044,269.000000000000000,530080.276029644999653,179091.960210160003044,0.095751118655531,0.161892901618929,"18"
"Kingsway, Covent Garden",530658.991817421978340,181178.259597978991223,270.000000000000000,530658.991817421978340,181178.259597978991223,0.019684517253925,0.042341220423412,"16"
"Lambeth North Station, Waterloo",531142.778766004019417,179490.773244579002494,271.000000000000000,531142.778766004019417,179490.773244579002494,0.017456308111425,0.078455790784558,"20"
"St. John's Wood Road, St. John's Wood",526715.445796524989419,182516.336506941006519,272.000000000000000,526715.445796524989419,182516.336506941006519,0.001956353549808,0.054794520547945,"35"
"Bedford Way, Bloomsbury",529947.130991815007292,182193.042862830014201,273.000000000000000,529947.130991815007292,182193.042862830014201,0.027750778471393,0.067247820672478,"23"
"Elizabeth Bridge, Victoria",528706.229258554056287,178678.888167060998967,274.000000000000000,528706.229258554056287,178678.888167060998967,0.035822167528906,0.132004981320050,"34"
"South Audley Street, Mayfair",528393.345297730993479,180537.311674155993387,275.000000000000000,528393.345297730993479,180537.311674155993387,0.017286626128270,0.053549190535492,"15"
"St Mary's Hospital, Paddington",526990.944356360007077,181505.040061417996185,276.000000000000000,526990.944356360007077,181505.040061417996185,0.051469716540673,0.190535491905355,"20"
"Claverton Street, Pimlico",529377.006550319027156,177850.660081646987237,277.000000000000000,529377.006550319027156,177850.660081646987237,0.009992975396785,0.052303860523039,"32"
"Montpelier Street, Knightsbridge",527430.350505321053788,179364.306565320002846,278.000000000000000,527430.350505321053788,179364.306565320002846,0.034315495182137,0.109589041095890,"16"
"Kensington Olympia Station, Olympia",524387.073439414030872,179214.082547475991305,279.000000000000000,524387.073439414030872,179214.082547475991305,0.002014608423906,0.059775840597758,"25"
"St. George's Square, Pimlico",529541.704697630018927,178235.140507500007516,280.000000000000000,529541.704697630018927,178235.140507500007516,0.024790957840466,0.135740971357410,"16"
"Swan Street, The Borough",532479.381305563030764,179654.395023894001497,281.000000000000000,532479.381305563030764,179654.395023894001497,0.018018742585597,0.095890410958904,"27"
"Knaresborough Place, Earl's Court",525710.190377024002373,178741.705047069990542,282.000000000000000,525710.190377024002373,178741.705047069990542,0.003573080022725,0.063511830635118,"18"
"Geraldine Street, Elephant & Castle",531573.890453136991709,179164.502643371000886,283.000000000000000,531573.890453136991709,179164.502643371000886,0.005658308824839,0.029887920298879,"17"
"Curlew Street, Shad Thames",533762.907491535996087,179906.554253718990367,284.000000000000000,533762.907491535996087,179906.554253718990367,0.031509807202450,0.123287671232877,"21"
"Vincent Square, Westminster",529429.859794551972300,178872.826237583998591,285.000000000000000,529429.859794551972300,178872.826237583998591,0.016671942143330,0.066002490660025,"19"
"Serpentine Car Park, Hyde Park",526894.279173757997341,180035.204849575005937,286.000000000000000,526894.279173757997341,180035.204849575005937,0.038611296240912,0.169364881693649,"18"
"Marylebone Lane, Marylebone",528596.385022565955296,181161.727588571986416,287.000000000000000,528596.385022565955296,181161.727588571986416,0.055520837453208,0.136986301369863,"24"
"Putney Pier, Wandsworth",523981.347640614025295,175731.068984751007520,288.000000000000000,523981.347640614025295,175731.068984751007520,0.005275765373831,0.095890410958904,"28"
"Albert Gate, Hyde Park",527911.816687462036498,179831.385320605011657,289.000000000000000,527911.816687462036498,179831.385320605011657,0.034116260422456,0.120797011207970,"34"
"Rathbone Street, Fitzrovia",529493.526350144995376,181562.256320977990981,290.000000000000000,529493.526350144995376,181562.256320977990981,0.035519996485511,0.084682440846824,"16"
"Black Lion Gate, Kensington Gardens",525854.630698224995285,180547.640851442993153,291.000000000000000,525854.630698224995285,180547.640851442993153,0.031012196715924,0.169364881693649,"24"
"Long Lane , Bermondsey",532979.212309267022647,179535.924795113998698,292.000000000000000,532979.212309267022647,179535.924795113998698,0.020592227224522,0.110834371108344,"20"
"Embankment (Savoy), Strand",530627.661889435956255,180644.021560313994996,293.000000000000000,530627.661889435956255,180644.021560313994996,0.039051718771128,0.093399750933998,"41"
"Black Prince Road, Vauxhall",530832.791214518947527,178558.958433432009770,294.000000000000000,530832.791214518947527,178558.958433432009770,0.014930531880617,0.087173100871731,"19"
"Foley Street, Fitzrovia",529112.469720839057118,181670.448515747993952,295.000000000000000,529112.469720839057118,181670.448515747993952,0.043580252884699,0.113325031133250,"24"
"Grove End Road, St. John's Wood",526570.164029525010847,182907.464595483994344,296.000000000000000,526570.164029525010847,182907.464595483994344,0.005084673796105,0.061021170610212,"20"
"Wells Street, Fitzrovia",529289.444051605998538,181471.347450725006638,297.000000000000000,529289.444051605998538,181471.347450725006638,0.057639949072503,0.136986301369863,"38"
"Tyers Gate, Bermondsey",533143.196923215989955,179738.747143093991326,298.000000000000000,533143.196923215989955,179738.747143093991326,0.024573322932397,0.114570361145704,"36"
"The Tennis Courts, The Regent's Park",528190.893245446961373,182331.231393852998735,299.000000000000000,528190.893245446961373,182331.231393852998735,0.015762998855043,0.037359900373599,"16"
"Warwick Row, Westminster",528996.083869918016717,179309.082788702013204,300.000000000000000,528996.083869918016717,179309.082788702013204,0.077555538839587,0.194271481942715,"21"
"Dickens Square, Borough",532405.346721753012389,179257.769703716010554,301.000000000000000,532405.346721753012389,179257.769703716010554,0.007178197744307,0.047322540473225,"32"
"Sackville Street, Mayfair",529257.390937399002723,180657.490019104996463,302.000000000000000,529257.390937399002723,180657.490019104996463,0.056939460373211,0.125778331257783,"18"
"Baldwin Street, St. Luke's",532695.769850671989843,182628.656724575994303,303.000000000000000,532695.769850671989843,182628.656724575994303,0.052691129905787,0.153175591531756,"21"
"Queen Mother Sports Centre, Victoria",529228.514701358973980,178828.999206378008239,304.000000000000000,529228.514701358973980,178828.999206378008239,0.040368883544029,0.139476961394770,"26"
"Bermondsey Street, Bermondsey",533266.223608243046328,179398.184510463004699,305.000000000000000,533266.223608243046328,179398.184510463004699,0.023608227540100,0.148194271481943,"24"
"Palissy Street, Shoreditch",533706.728881297982298,182580.464367328007938,306.000000000000000,533706.728881297982298,182580.464367328007938,0.010306101516509,0.070983810709838,"26"
"Clifton Street, Shoreditch",533084.230871331994422,182216.838550637010485,307.000000000000000,533084.230871331994422,182216.838550637010485,0.050815000894808,0.103362391033624,"24"
"Ontario Street, Elephant & Castle",531892.291649851948023,179216.424463319999631,308.000000000000000,531892.291649851948023,179216.424463319999631,0.027703156827173,0.109589041095890,"15"
"St. Martin's Street, West End",529888.480106309987605,180563.576121257006889,309.000000000000000,529888.480106309987605,180563.576121257006889,0.024688802954469,0.046077210460772,"18"
"Graham Street, Angel",531881.567152678966522,183233.930316862999462,310.000000000000000,531881.567152678966522,183233.930316862999462,0.014458488789380,0.112079701120797,"26"
"New North Road 2, Hoxton",532855.730260991957039,183092.472382696985733,311.000000000000000,532855.730260991957039,183092.472382696985733,0.015730908535353,0.075965130759651,"22"
"Prince Albert Road, The Regent's Park",527652.131337899947539,183493.114150345994858,312.000000000000000,527652.131337899947539,183493.114150345994858,0.007795398184493,0.070983810709838,"24"
"Eastbourne Mews, Paddington",526437.549410360981710,181290.706215076992521,313.000000000000000,526437.549410360981710,181290.706215076992521,0.045523331475680,0.254047322540473,"34"
"Bunhill Row, Moorgate",532615.993812134023756,181944.580468458996620,314.000000000000000,532615.993812134023756,181944.580468458996620,0.099845109083190,0.205479452054795,"30"
"Nevern Place, Earl's Court",525421.131577464053407,178696.590492437011562,315.000000000000000,525421.131577464053407,178696.590492437011562,0.003110521200317,0.048567870485679,"20"
"Palace Gardens Terrace, Notting Hill",525444.356045563006774,180398.213777342985850,316.000000000000000,525444.356045563006774,180398.213777342985850,0.013304159801889,0.110834371108344,"37"
"Concert Hall Approach 1, South Bank",530861.663814896950498,180136.562812227988616,317.000000000000000,530861.663814896950498,180136.562812227988616,0.043228367992863,0.155666251556663,"10"
"Tavistock Street, Covent Garden",530507.845354337943718,180897.667044345987961,318.000000000000000,530507.845354337943718,180897.667044345987961,0.028068481125032,0.042341220423412,"33"
"Concert Hall Approach 2, South Bank",530883.963296175003052,180125.663277927989839,319.000000000000000,530883.963296175003052,180125.663277927989839,0.026858378975845,0.161892901618929,"18"
"Pembridge Villas, Notting Hill",525174.045948432991281,180666.472706083004596,320.000000000000000,525174.045948432991281,180666.472706083004596,0.008162290278492,0.072229140722291,"16"
"Risinghill Street, Angel",531065.191815068945289,183286.824853310012259,321.000000000000000,531065.191815068945289,183286.824853310012259,0.004018370837312,0.053549190535492,"25"
"Bank of England Museum, Bank",532792.996024201042019,181233.086477992997970,322.000000000000000,532792.996024201042019,181233.086477992997970,0.058053844759006,0.155666251556663,"16"
"Craven Street, Strand",530147.566194580984302,180460.157438046997413,323.000000000000000,530147.566194580984302,180460.157438046997413,0.082880434860998,0.229140722291407,"23"
"London Zoo Car Park, The Regent's Park",528388.790248692966998,183625.467398962995503,324.000000000000000,528388.790248692966998,183625.467398962995503,0.005819513966773,0.043586550435866,"36"
"Goswell Road (City Uni), Finsbury",531825.960412628017366,182746.269438788993284,325.000000000000000,531825.960412628017366,182746.269438788993284,0.031189371833189,0.087173100871731,"17"
"Flood Street, Chelsea",527365.655108793056570,178154.220308507006848,326.000000000000000,527365.655108793056570,178154.220308507006848,0.036040202731674,0.179327521793275,"33"
"Lower Marsh, Waterloo",531006.592034391942434,179599.947808138007531,327.000000000000000,531006.592034391942434,179599.947808138007531,0.051408939596542,0.108343711083437,"17"
"Grosvenor Square, Mayfair",528435.221099819988012,180870.187897689989768,328.000000000000000,528435.221099819988012,180870.187897689989768,0.050448100361918,0.123287671232877,"17"
"St. George Street, Mayfair",528969.516467395005748,180859.020681055000750,329.000000000000000,528969.516467395005748,180859.020681055000750,0.055132302008611,0.118306351183064,"18"
"Queen's Gate, Kensington Gardens",526430.315847876016051,179657.787782906001667,330.000000000000000,526430.315847876016051,179657.787782906001667,0.023901696052132,0.080946450809465,"21"
"Macclesfield Rd, St Lukes",532091.059347143978812,182883.252670808986295,331.000000000000000,532091.059347143978812,182883.252670808986295,0.028636438198902,0.132004981320050,"28"
"Vauxhall Street, Vauxhall",530865.791566709987819,178128.683124772011070,332.000000000000000,530865.791566709987819,178128.683124772011070,0.014468021484562,0.074719800747198,"19"
"Greycoat Street , Westminster",529623.761099103023298,178940.242349765991094,333.000000000000000,529623.761099103023298,178940.242349765991094,0.013528328594582,0.047322540473225,"17"
"Northumberland Avenue, Strand",530313.308745387010276,180315.621565248002298,334.000000000000000,530313.308745387010276,180315.621565248002298,0.047931714572395,0.119551681195517,"37"
"Clapham Common Station, Clapham Common",529364.963186606997624,175243.506314375990769,335.000000000000000,529364.963186606997624,175243.506314375990769,0.009960342725012,0.132004981320050,"21"
"South Kensington Station, South Kensington",526865.775211088010110,178853.172253564989660,336.000000000000000,526865.775211088010110,178853.172253564989660,0.046254512216848,0.169364881693649,"15"
"Howland Street, Fitzrovia",529217.876177401980385,181865.203048755996861,337.000000000000000,529217.876177401980385,181865.203048755996861,0.078710773411885,0.191780821917808,"30"
"High Holborn , Covent Garden",530211.908739472040907,181359.402136688004248,338.000000000000000,530211.908739472040907,181359.402136688004248,0.081667506322379,0.170610211706102,"20"
"Butler Place, Westminster",529528.396099562989548,179301.299621484999079,339.000000000000000,529528.396099562989548,179301.299621484999079,0.069980964200571,0.150684931506849,"18"
"Howick Place, Westminster",529298.341519127017818,179174.273676181008341,340.000000000000000,529298.341519127017818,179174.273676181008341,0.073522557510975,0.164383561643836,"27"
"Waterloo Station 2, Waterloo",531033.929251846973784,180016.898368616006337,341.000000000000000,531033.929251846973784,180016.898368616006337,0.018183676946475,0.234122042341220,"55"
"Royal College Street, Camden Town",529514.418883531005122,183576.597730751993367,342.000000000000000,529514.418883531005122,183576.597730751993367,0.016427185446793,0.067247820672478,"57"
"Lord's, St. John's Wood",526961.150305949035101,182712.826549721008632,343.000000000000000,526961.150305949035101,182712.826549721008632,0.005484146349305,0.027397260273973,"24"
"Store Street, Bloomsbury",529691.145903071970679,181725.905992163985502,344.000000000000000,529691.145903071970679,181725.905992163985502,0.068039787197485,0.104607721046077,"32"
"City Road, Angel",531880.584544072975405,182986.613159597007325,345.000000000000000,531880.584544072975405,182986.613159597007325,0.015469088774752,0.077210460772105,"47"
"Millennium Hotel, Mayfair",528398.386894669965841,180730.054472166986670,346.000000000000000,528398.386894669965841,180730.054472166986670,0.042636594338567,0.083437110834371,"27"
"Harrowby Street, Marylebone",527471.990300373057835,181424.221529108996037,347.000000000000000,527471.990300373057835,181424.221529108996037,0.014754839680623,0.058530510585305,"16"
"Harriet Street, Knightsbridge",527858.009895074996166,179529.877484355005436,348.000000000000000,527858.009895074996166,179529.877484355005436,0.026645669473201,0.087173100871731,"25"
"Paddington Green, Paddington",526744.252312046010047,181719.093595824000658,349.000000000000000,526744.252312046010047,181719.093595824000658,0.004104291426421,0.038605230386052,"20"
"King Edward Walk, Waterloo",531302.165095356991515,179337.431861626013415,350.000000000000000,531302.165095356991515,179337.431861626013415,0.001811822493035,0.028642590286426,"22"
"Sardinia Street, Holborn",530696.489183436962776,181260.638822737004375,351.000000000000000,530696.489183436962776,181260.638822737004375,0.038104714044679,0.066002490660025,"24"
"Prince Consort Road, Knightsbridge",526672.972680018981919,179460.349689113994827,352.000000000000000,526672.972680018981919,179460.349689113994827,0.028507158273672,0.088418430884184,"18"
"Waterloo Station 1, Waterloo",531003.068011831957847,180027.682049246999668,353.000000000000000,531003.068011831957847,180027.682049246999668,0.090367010626223,0.407222914072229,"35"
"Kensington Town Hall, Kensington",525420.076085253967904,179656.658311811013846,354.000000000000000,525420.076085253967904,179656.658311811013846,0.009717831898965,0.059775840597758,"18"
"Millbank Tower, Pimlico",530218.146614026976749,178658.417668457987020,355.000000000000000,530218.146614026976749,178658.417668457987020,0.047924339642699,0.094645080946451,"24"
"Waterloo Bridge, South Bank",531013.002480095019564,180177.216043802996865,356.000000000000000,531013.002480095019564,180177.216043802996865,0.017403582649668,0.077210460772105,"15"
"Natural History Museum, South Kensington",526497.081069987034425,178976.368267292011296,357.000000000000000,526497.081069987034425,178976.368267292011296,0.010337284626565,0.072229140722291,"42"
"Turquoise Island, Notting Hill",524938.308828599983826,181026.657534153986489,358.000000000000000,524938.308828599983826,181026.657534153986489,0.012359999879870,0.094645080946451,"21"
"Stanhope Gate, Mayfair",528444.706324941944331,180280.819053184008226,359.000000000000000,528444.706324941944331,180280.819053184008226,0.041817835527517,0.084682440846824,"21"
"Charlotte Street, Fitzrovia",529435.859250538051128,181712.423145548003959,360.000000000000000,529435.859250538051128,181712.423145548003959,0.032238205909002,0.084682440846824,"14"
"Farm Street, Mayfair",528658.561522735981271,180562.643410744989524,361.000000000000000,528658.561522735981271,180562.643410744989524,0.024406274916852,0.078455790784558,"15"
"Frith Street, Soho",529778.084236604976468,181009.903150933008874,362.000000000000000,529778.084236604976468,181009.903150933008874,0.028381866780788,0.095890410958904,"18"
"Marloes Road, Kensington",525581.095152696012519,179053.670462504000170,363.000000000000000,525581.095152696012519,179053.670462504000170,0.005021335243277,0.042341220423412,"15"
"Moor Street, Soho",529849.140208263997920,181055.130034422007157,364.000000000000000,529849.140208263997920,181055.130034422007157,0.055456178876891,0.119551681195517,"16"
"Fire Brigade Pier, Vauxhall",530510.213875476969406,178867.820559023006354,365.000000000000000,530510.213875476969406,178867.820559023006354,0.042645230943928,0.113325031133250,"30"
"Upper Grosvenor Street, Mayfair",528080.862826057011262,180629.494234184006928,366.000000000000000,528080.862826057011262,180629.494234184006928,0.001483593874178,0.007471980074720,"18"
"Buxton Street 1, Shoreditch",534075.268226057058200,182086.616171372006647,367.000000000000000,534075.268226057058200,182086.616171372006647,0.005846850113873,0.039850560398506,"41"
"Clifford Street, Mayfair",529007.591182871954516,180718.232563911995385,368.000000000000000,529007.591182871954516,180718.232563911995385,0.043057167145778,0.085927770859278,"17"
"Imperial College, Knightsbridge",526441.150737678050064,179401.633604208996985,369.000000000000000,526441.150737678050064,179401.633604208996985,0.050065952296808,0.186799501867995,"21"
"Snow Hill, Farringdon",531675.293902238947339,181530.829574517003493,370.000000000000000,531675.293902238947339,181530.829574517003493,0.047965703700761,0.127023661270237,"15"
"Aberdeen Place, St. John's Wood",526611.932306827977300,182236.835844915010966,371.000000000000000,526611.932306827977300,182236.835844915010966,0.005315734574533,0.051058530510585,"18"
"Cadogan Gardens, Chelsea",527840.892505705007352,178662.794415564014344,372.000000000000000,527840.892505705007352,178662.794415564014344,0.027964831601422,0.128268991282690,"15"
"Shouldham Street, Marylebone",527511.201338820043020,181504.742756397987250,373.000000000000000,527511.201338820043020,181504.742756397987250,0.013948692010296,0.099626400996264,"16"
"Devonshire Terrace, Bayswater",526409.971147484029643,180970.186503150005592,374.000000000000000,526409.971147484029643,180970.186503150005592,0.010011168725976,0.127023661270237,"16"
"Holland Park, Kensington",524983.165573116042651,179689.541335373010952,375.000000000000000,524983.165573116042651,179689.541335373010952,0.000185070031302,0.028642590286426,"30"
"Brick Lane Market, Shoreditch",533883.150899115018547,182172.929552548011998,376.000000000000000,533883.150899115018547,182172.929552548011998,0.006929880926934,0.056039850560399,"24"
"George Street, Marylebone",528173.937975096981972,181474.882144670002162,377.000000000000000,528173.937975096981972,181474.882144670002162,0.045509769589638,0.102117061021171,"27"
"Columbia Road, Shoreditch",533607.878680380992591,182791.328549339988967,378.000000000000000,533607.878680380992591,182791.328549339988967,0.012768090151311,0.119551681195517,"24"
"Penfold Street, Marylebone",526936.267780939000659,182027.695033685013186,379.000000000000000,526936.267780939000659,182027.695033685013186,0.005551494681377,0.032378580323786,"15"
"George Place Mews, Marylebone",527885.156272822991014,181389.693957117997343,380.000000000000000,527885.156272822991014,181389.693957117997343,0.034296489056236,0.109589041095890,"16"
"Palace Gate, Kensington Gardens",526113.998290017014369,179684.382377798989182,381.000000000000000,526113.998290017014369,179684.382377798989182,0.012329814185307,0.090909090909091,"13"
"Gloucester Road Station, South Kensington",526257.913004016038030,178809.003147595998598,382.000000000000000,526257.913004016038030,178809.003147595998598,0.033115330368792,0.170610211706102,"15"
"Sun Street, Liverpool Street",533031.351773279951885,181853.931567087012809,383.000000000000000,533031.351773279951885,181853.931567087012809,0.056204697627928,0.176836861768369,"24"
"Strata, Elephant & Castle",532009.288998847012408,178846.309889594005654,384.000000000000000,532009.288998847012408,178846.309889594005654,0.026911518213759,0.169364881693649,"41"
"Edgware Road Station, Marylebone",527079.722842131974176,181700.621451251005055,385.000000000000000,527079.722842131974176,181700.621451251005055,0.020817967118102,0.108343711083437,"64"
"Rotherhithe Roundabout, Rotherhithe",535043.984969399985857,179595.772759078012314,386.000000000000000,535043.984969399985857,179595.772759078012314,0.011678800028659,0.077210460772105,"19"
"Cleaver Street, Kennington",531310.777499736985192,178268.829902327008313,387.000000000000000,531310.777499736985192,178268.829902327008313,0.016116857077004,0.069738480697385,"17"
"Chelsea Bridge, Pimlico",528616.310493231052533,177944.526276649005013,388.000000000000000,528616.310493231052533,177944.526276649005013,0.013737747649998,0.103362391033624,"15"
"Southwark Station 1, Southwark",531597.203391029033810,180046.970178530988051,389.000000000000000,531597.203391029033810,180046.970178530988051,0.023541106591258,0.085927770859278,"37"
"Southwark Station 2, Southwark",531633.132620978984050,180047.793382211006247,390.000000000000000,531633.132620978984050,180047.793382211006247,0.037474383105805,0.118306351183064,"45"
"Eaton Square (South), Belgravia",528254.508821259019896,178901.444524919992546,391.000000000000000,528254.508821259019896,178901.444524919992546,0.030790451602248,0.092154420921544,"31"
"Ebury Bridge, Pimlico",528592.269928494002670,178464.062498245009920,392.000000000000000,528592.269928494002670,178464.062498245009920,0.018412934209298,0.098381070983811,"29"
"Vincent Street, Pimlico",529920.973736100015230,178775.180085539992433,393.000000000000000,529920.973736100015230,178775.180085539992433,0.016140622703591,0.089663760896638,"17"
"Cheapside, Bank",532425.792939297039993,181167.892881684005260,394.000000000000000,532425.792939297039993,181167.892881684005260,0.154348964661364,0.339975093399751,"43"
"Exhibition Road, Knightsbridge",526802.443836778053083,179466.085983466007747,395.000000000000000,526802.443836778053083,179466.085983466007747,0.072289688725231,0.226650062266501,"20"
"South Parade, Chelsea",526785.763201119028963,178253.094779951992678,396.000000000000000,526785.763201119028963,178253.094779951992678,0.020180117276302,0.082191780821918,"18"
"Crinan Street, King's Cross",530338.070508230011910,183406.483430238004075,397.000000000000000,530338.070508230011910,183406.483430238004075,0.008756733376975,0.044831880448319,"20"
